DateTime,Index Price
2023-12-08 00:00:00,43349.9
2023-12-08 12:00:00,43606.27
2023-12-09 00:00:00,44245.59
2023-12-09 12:00:00,43802.55
2023-12-10 00:00:00,43752.14
2023-12-10 12:00:00,43750.71
2023-12-11 00:00:00,43791.09
2023-12-11 12:00:00,42352.01
2023-12-12 00:00:00,41237.97
2023-12-12 12:00:00,41612.88
2023-12-13 00:00:00,41405.32
2023-12-13 12:00:00,41004.95
2023-12-14 00:00:00,42895.27
2023-12-14 12:00:00,43261.6
2023-12-15 00:00:00,42989.17
2023-12-15 12:00:00,42770.75
2023-12-16 00:00:00,41987.56
2023-12-16 12:00:00,42290
2023-12-17 00:00:00,42246.36
2023-12-17 12:00:00,41901.34
2023-12-18 00:00:00,41382.33
2023-12-18 12:00:00,41033.01
2023-12-19 00:00:00,42645.87
2023-12-19 12:00:00,42982.69
2023-12-20 00:00:00,42301.81
2023-12-20 12:00:00,42851.13
2023-12-21 00:00:00,43615.39
2023-12-21 12:00:00,43967.87
2023-12-22 00:00:00,43880.03
2023-12-22 12:00:00,43784.75
2023-12-23 00:00:00,43988.59
2023-12-23 12:00:00,43571.66
2023-12-24 00:00:00,43716.55
2023-12-24 12:00:00,43627.66
2023-12-25 00:00:00,43011.67
2023-12-25 12:00:00,43192.25
2023-12-26 00:00:00,43593.67
2023-12-26 12:00:00,42662.96
2023-12-27 00:00:00,42541.28
2023-12-27 12:00:00,42974.32
2023-12-28 00:00:00,43434.59
2023-12-28 12:00:00,43081.93
2023-12-29 00:00:00,42641.67
2023-12-29 12:00:00,42929.37
2023-12-30 00:00:00,42045.39
2023-12-30 12:00:00,41893.29
2023-12-31 00:00:00,42192.34
2023-12-31 12:00:00,42486.92
2024-01-01 00:00:00,42312.7
2024-01-01 12:00:00,42707.37
2024-01-02 00:00:00,44210.93
2024-01-02 12:00:00,45447.09
2024-01-03 00:00:00,45051.45
2024-01-03 12:00:00,42928.12
2024-01-04 00:00:00,42872.45
2024-01-04 12:00:00,43229.2
2024-01-05 00:00:00,44247.43
2024-01-05 12:00:00,43877.12
2024-01-06 00:00:00,44109.02
2024-01-06 12:00:00,43698.98
2024-01-07 00:00:00,43998.84
2024-01-07 12:00:00,44061.57
2024-01-08 00:00:00,43952.15
2024-01-08 12:00:00,44934.34
2024-01-09 00:00:00,46967.68
2024-01-09 12:00:00,46728.72
2024-01-10 00:00:00,46055.81
2024-01-10 12:00:00,45564.5
2024-01-11 00:00:00,46502.67
2024-01-11 12:00:00,47158.55
2024-01-12 00:00:00,46314.17
2024-01-12 12:00:00,45973.72
2024-01-13 00:00:00,42805.6
2024-01-13 12:00:00,42605.83
2024-01-14 00:00:00,42837.14
2024-01-14 12:00:00,42806.55
2024-01-15 00:00:00,41704.78
2024-01-15 12:00:00,42663.52
2024-01-16 00:00:00,42501.01
2024-01-16 12:00:00,42855.97
2024-01-17 00:00:00,43143.77
2024-01-17 12:00:00,42637.2
2024-01-18 00:00:00,42738.31
2024-01-18 12:00:00,42492.43
2024-01-19 00:00:00,41246.84
2024-01-19 12:00:00,41435.69
2024-01-20 00:00:00,41630.51
2024-01-20 12:00:00,41551.71
2024-01-21 00:00:00,41663.59
2024-01-21 12:00:00,41686.48
2024-01-22 00:00:00,41576.83
2024-01-22 12:00:00,40747.68
2024-01-23 00:00:00,39489.4
2024-01-23 12:00:00,38817.12
2024-01-24 00:00:00,39832.21
2024-01-24 12:00:00,40206.37
2024-01-25 00:00:00,40048.41
2024-01-25 12:00:00,40160.77
2024-01-26 00:00:00,39921.04
2024-01-26 12:00:00,41290.32
2024-01-27 00:00:00,41811.16
2024-01-27 12:00:00,41752.4
2024-01-28 00:00:00,42148.78
2024-01-28 12:00:00,42482.59
2024-01-29 00:00:00,42000.2
2024-01-29 12:00:00,42241.01
2024-01-30 00:00:00,43289.36
2024-01-30 12:00:00,43526.01
2024-01-31 00:00:00,42989.57
2024-01-31 12:00:00,42592.38
2024-02-01 00:00:00,42559.54
2024-02-01 12:00:00,42032.95
2024-02-02 00:00:00,43097.4
2024-02-02 12:00:00,43122.98
2024-02-03 00:00:00,43209.5
2024-02-03 12:00:00,42983.48
2024-02-04 00:00:00,42987.06
2024-02-04 12:00:00,43052.02
2024-02-05 00:00:00,42574.43
2024-02-05 12:00:00,43161.41
2024-02-06 00:00:00,42655.69
2024-02-06 12:00:00,42804.2
2024-02-07 00:00:00,43088.66
2024-02-07 12:00:00,42901.01
2024-02-08 00:00:00,44375.23
2024-02-08 12:00:00,44705.32
2024-02-09 00:00:00,45339.03
2024-02-09 12:00:00,47157.31
2024-02-10 00:00:00,47170.53
2024-02-10 12:00:00,47199.36
2024-02-11 00:00:00,47785
2024-02-11 12:00:00,48419.65
2024-02-12 00:00:00,48309.72
2024-02-12 12:00:00,47887.3
2024-02-13 00:00:00,49959.84
2024-02-13 12:00:00,49989.26
2024-02-14 00:00:00,49706.38
2024-02-14 12:00:00,51584.11
2024-02-15 00:00:00,51847.94
2024-02-15 12:00:00,52388.27
2024-02-16 00:00:00,51938.86
2024-02-16 12:00:00,52240.61
2024-02-17 00:00:00,52169.41
2024-02-17 12:00:00,51709.09
2024-02-18 00:00:00,51683.2
2024-02-18 12:00:00,51839.59
2024-02-19 00:00:00,52152.49
2024-02-19 12:00:00,52332.09
2024-02-20 00:00:00,51756.78
2024-02-20 12:00:00,52307.48
2024-02-21 00:00:00,52289.79
2024-02-21 12:00:00,51022.23
2024-02-22 00:00:00,51838.91
2024-02-22 12:00:00,51615.59
2024-02-23 00:00:00,51270.54
2024-02-23 12:00:00,51202.4
2024-02-24 00:00:00,50727.13
2024-02-24 12:00:00,51107.32
2024-02-25 00:00:00,51553.3
2024-02-25 12:00:00,51646.58
2024-02-26 00:00:00,51736.89
2024-02-26 12:00:00,51096.74
2024-02-27 00:00:00,54594.42
2024-02-27 12:00:00,56576
2024-02-28 00:00:00,57082
2024-02-28 12:00:00,58967.92
2024-02-29 00:00:00,62441.52
2024-02-29 12:00:00,62973.2
2024-03-01 00:00:00,61210.07
2024-03-01 12:00:00,61916.17
2024-03-02 00:00:00,62451.83
2024-03-02 12:00:00,61914.45
2024-03-03 00:00:00,62026.58
2024-03-03 12:00:00,61848.03
2024-03-04 00:00:00,63177.97
2024-03-04 12:00:00,65262.61
2024-03-05 00:00:00,68254.41
2024-03-05 12:00:00,66705.79
2024-03-06 00:00:00,63879.32
2024-03-06 12:00:00,67326.66
2024-03-07 00:00:00,66097.98
2024-03-07 12:00:00,66956.06
2024-03-08 00:00:00,66911.21
2024-03-08 12:00:00,67794
2024-03-09 00:00:00,68340.08
2024-03-09 12:00:00,68468.83
2024-03-10 00:00:00,68496.3
2024-03-10 12:00:00,69699.13
2024-03-11 00:00:00,69001.91
2024-03-11 12:00:00,71517.47
2024-03-12 00:00:00,72201.8
2024-03-12 12:00:00,72064.4
2024-03-13 00:00:00,71469.86
2024-03-13 12:00:00,73141.73
2024-03-14 00:00:00,73088.03
2024-03-14 12:00:00,72874.97
2024-03-15 00:00:00,71418.54
2024-03-15 12:00:00,67591.63
2024-03-16 00:00:00,69510.57
2024-03-16 12:00:00,68241.59
2024-03-17 00:00:00,65479.44
2024-03-17 12:00:00,66925.08
2024-03-18 00:00:00,68327.63
2024-03-18 12:00:00,68161.35
2024-03-19 00:00:00,67622.4
2024-03-19 12:00:00,62985.06
2024-03-20 00:00:00,61957.12
2024-03-20 12:00:00,63362.05
2024-03-21 00:00:00,67884.04
2024-03-21 12:00:00,67120.58
2024-03-22 00:00:00,65478.42
2024-03-22 12:00:00,64325.07
2024-03-23 00:00:00,63716.77
2024-03-23 12:00:00,64598.05
2024-03-24 00:00:00,64013.5
2024-03-24 12:00:00,65344.82
2024-03-25 00:00:00,67279.99
2024-03-25 12:00:00,66817.94
2024-03-26 00:00:00,69955.88
2024-03-26 12:00:00,70685.22
2024-03-27 00:00:00,69981.64
2024-03-27 12:00:00,70265.41
2024-03-28 00:00:00,69397.92
2024-03-28 12:00:00,70630.39
2024-03-29 00:00:00,70764.71
2024-03-29 12:00:00,70195.59
2024-03-30 00:00:00,69927.53
2024-03-30 12:00:00,70250.65
2024-03-31 00:00:00,69650.96
2024-03-31 12:00:00,70409.09
2024-04-01 00:00:00,71203.7
2024-04-01 12:00:00,69475.35
2024-04-02 00:00:00,69696.19
2024-04-02 12:00:00,65569.49
2024-04-03 00:00:00,65503.12
2024-04-03 12:00:00,66152.86
2024-04-04 00:00:00,65969.11
2024-04-04 12:00:00,66352.25
2024-04-05 00:00:00,68487.98
2024-04-05 12:00:00,66537.55
2024-04-06 00:00:00,67866.98
2024-04-06 12:00:00,67700.19
2024-04-07 00:00:00,68964.34
2024-04-07 12:00:00,69405.63
2024-04-08 00:00:00,69351.55
2024-04-08 12:00:00,72376.46
2024-04-09 00:00:00,71606.15
2024-04-09 12:00:00,70821.66
2024-04-10 00:00:00,69103.59
2024-04-10 12:00:00,69050.3
2024-04-11 00:00:00,70553.73
2024-04-11 12:00:00,70045.68
2024-04-12 00:00:00,70012.47
2024-04-12 12:00:00,70851.78
2024-04-13 00:00:00,67125.77
2024-04-13 12:00:00,67396.32
2024-04-14 00:00:00,63997.02
2024-04-14 12:00:00,64199.43
2024-04-15 00:00:00,65619.01
2024-04-15 12:00:00,65900.67
2024-04-16 00:00:00,63359.11
2024-04-16 12:00:00,63053.91
2024-04-17 00:00:00,63831.09
2024-04-17 12:00:00,62705.96
2024-04-18 00:00:00,61271.6
2024-04-18 12:00:00,62672.94
2024-04-19 00:00:00,63455.96
2024-04-19 12:00:00,64927.65
2024-04-20 00:00:00,63840.34
2024-04-20 12:00:00,63739.2
2024-04-21 00:00:00,64925.29
2024-04-21 12:00:00,65304.63
2024-04-22 00:00:00,64959.94
2024-04-22 12:00:00,65905.38
2024-04-23 00:00:00,66828.59
2024-04-23 12:00:00,66056.47
2024-04-24 00:00:00,66456.71
2024-04-24 12:00:00,66527.3
2024-04-25 00:00:00,64205.98
2024-04-25 12:00:00,63804.15
2024-04-26 00:00:00,64508.06
2024-04-26 12:00:00,64207.46
2024-04-27 00:00:00,63752.19
2024-04-27 12:00:00,62768.13
2024-04-28 00:00:00,63449.2
2024-04-28 12:00:00,63450.49
2024-04-29 00:00:00,62996.98
2024-04-29 12:00:00,62210.27
2024-04-30 00:00:00,63809.68
2024-04-30 12:00:00,61174.43
2024-05-01 00:00:00,60681.88
