"DateTime","Index Price"
"2022-05-08 00:00:00",35393.77
"2022-05-09 00:00:00",34019.51
"2022-05-10 00:00:00",30260.53
"2022-05-11 00:00:00",30950.95
"2022-05-12 00:00:00",28993.43
"2022-05-13 00:00:00",28890.39
"2022-05-14 00:00:00",29208.5
"2022-05-15 00:00:00",30067.72
"2022-05-16 00:00:00",31162.28
"2022-05-17 00:00:00",29849.9
"2022-05-18 00:00:00",30456.23
"2022-05-19 00:00:00",28715.73
"2022-05-20 00:00:00",30252.14
"2022-05-21 00:00:00",29157.96
"2022-05-22 00:00:00",29401.65
"2022-05-23 00:00:00",30235.62
"2022-05-24 00:00:00",29104.55
"2022-05-25 00:00:00",29658.86
"2022-05-26 00:00:00",29549.22
"2022-05-27 00:00:00",29262.5
"2022-05-28 00:00:00",28545.01
"2022-05-29 00:00:00",28983.31
"2022-05-30 00:00:00",29424.82
"2022-05-31 00:00:00",31735.84
"2022-06-01 00:00:00",31819.72
"2022-06-04 00:00:00",29673.12
"2022-06-05 00:00:00",29825.69
"2022-06-06 00:00:00",29894.1
"2022-06-07 00:00:00",31259.2
"2022-06-08 00:00:00",31165.32
"2022-06-09 00:00:00",30165.67
"2022-06-10 00:00:00",30062.92
"2022-06-11 00:00:00",29039.4
"2022-06-12 00:00:00",28366.85
"2022-06-13 00:00:00",26591.79
"2022-06-14 00:00:00",22384.2
"2022-06-15 00:00:00",21983.94
"2022-06-16 00:00:00",22672.03
"2022-06-17 00:00:00",20276.79
"2022-06-18 00:00:00",20477.09
"2022-06-19 00:00:00",18920.66
"2022-06-20 00:00:00",20500.96
"2022-06-21 00:00:00",20554.35
"2022-06-22 00:00:00",20615.46
"2022-06-23 00:00:00",19950.25
"2022-06-24 00:00:00",21056.78
"2022-06-25 00:00:00",21226.06
"2022-06-26 00:00:00",21470.81
"2022-06-27 00:00:00",21019.22
"2022-06-28 00:00:00",20731.45
"2022-06-29 00:00:00",20270.5
"2022-06-30 00:00:00",20109.91
"2022-07-01 00:00:00",19719.07
"2022-07-02 00:00:00",19237.17
"2022-07-03 00:00:00",19233.7
"2022-07-04 00:00:00",19276.31
"2022-07-05 00:00:00",20176.7
"2022-07-06 00:00:00",20209.87
"2022-07-07 00:00:00",20529.54
"2022-07-08 00:00:00",21617.44
"2022-07-09 00:00:00",21594.48
"2022-07-10 00:00:00",21591.02
"2022-07-11 00:00:00",20797.45
"2022-07-12 00:00:00",19927.04
"2022-07-13 00:00:00",19257.06
"2022-07-14 00:00:00",20373.22
"2022-07-15 00:00:00",20575.39
"2022-07-16 00:00:00",20807.02
"2022-07-17 00:00:00",21238.57
"2022-07-18 00:00:00",20801.03
"2022-07-19 00:00:00",22322.19
"2022-07-20 00:00:00",23407.79
"2022-07-21 00:00:00",23296.85
"2022-07-22 00:00:00",23118.31
"2022-07-23 00:00:00",22671.9
"2022-07-24 00:00:00",22615.92
"2022-07-25 00:00:00",22581.55
"2022-07-26 00:00:00",21234.95
"2022-07-27 00:00:00",21235.56
"2022-07-28 00:00:00",22936.9
"2022-07-29 00:00:00",23866.82
"2022-07-30 00:00:00",23811.58
"2022-07-31 00:00:00",23597.03
"2022-08-01 00:00:00",23295.03
"2022-08-02 00:00:00",23279.97
"2022-08-03 00:00:00",22978.56
"2022-08-04 00:00:00",22824.13
"2022-08-05 00:00:00",22615.49
"2022-08-06 00:00:00",23292.93
"2022-08-07 00:00:00",22942.16
"2022-08-08 00:00:00",23182.31
"2022-08-09 00:00:00",23828.55
"2022-08-10 00:00:00",23099.28
"2022-08-11 00:00:00",23992.2
"2022-08-12 00:00:00",23951.53
"2022-08-13 00:00:00",24394.21
"2022-08-14 00:00:00",24445.66
"2022-08-15 00:00:00",24293.98
"2022-08-16 00:00:00",24062.23
"2022-08-17 00:00:00",23852.2
"2022-08-18 00:00:00",23349.95
"2022-08-19 00:00:00",23165.26
"2022-08-20 00:00:00",20845.93
"2022-08-21 00:00:00",21159.4
"2022-08-22 00:00:00",21474.66
"2022-08-23 00:00:00",21414.05
